9cc32d9080a1c342a9bad597225e454b01bafe5474e809a745bd111818416191,0.9246931515509328,0.112418495,0.8397865654201881,0.16372388309589175
9cc32d9080a1c342a9bad597225e454b01bafe5474e809a745bd111818416191,0.9415140070865107,0.09887694,0.8340415639969785,0.16767158235993684
3470e387629f4ba73a90a503192acee423addee4030210c55cb2be2dcb2358b7,0.8801240444628441,0.1398196,0.5922747872864627,0.253074551767591
3470e387629f4ba73a90a503192acee423addee4030210c55cb2be2dcb2358b7,0.9212393821580498,0.11401273,0.6060465091947509,0.2509786781730065
5a048d9351c3eb60961caa23f4200e978a556c8e5e27d34123a69afe22f071cf,0.7381423299914551,0.20660335,0.7141286304595494,0.21892725683272699
5a048d9351c3eb60961caa23f4200e978a556c8e5e27d34123a69afe22f071cf,0.020816408322201226,0.29284486,0.059305451485205433,0.30732917538202004
e2d845baec82ac9de95d965d968cb30e69aeaeff01049bde14550178ef510f4f,0.9595165008720022,0.08444335,0.833612659504779,0.16642492095291136
e2d845baec82ac9de95d965d968cb30e69aeaeff01049bde14550178ef510f4f,0.9382702782158596,0.11959681,0.7752894460587696,0.20872069610430644
bbd25d4a8ccc14019d695abf3c30412b480b39ee12872d831f7ee4ade4e44f4b,0.9430487742475366,0.10857678,0.8446115184029441,0.1791155380375798
bbd25d4a8ccc14019d695abf3c30412b480b39ee12872d831f7ee4ade4e44f4b,0.9461753260911347,0.09536116,0.8040893566032516,0.18102944280129496
45f42807ea81da8659e27f580f71a6a1b0e7bbe18d308b50413af95ca1628ec7,0.9629253128662578,0.07952669,0.8397429646933927,0.16339713301131484
45f42807ea81da8659e27f580f71a6a1b0e7bbe18d308b50413af95ca1628ec7,0.9476077575032562,0.11075046,0.8219442223087405,0.20281272436246434
cec7d4ad2932c2ff17663eed94298a3ddfca66bcd353c1f82058c908ecfc9b33,0.9590919632063752,0.091384105,0.842709530961373,0.16738714880986882
cec7d4ad2932c2ff17663eed94298a3ddfca66bcd353c1f82058c908ecfc9b33,0.9689729166651163,0.07296508,0.8429208625142411,0.16388191089113488
